TransactionID,Date,Country,Description,Revenue,Quantity,YearMonth
543550,2011-02-10 09:43:00,Germany,POSTAGE,18.0,1,2011-02
543587,2011-02-10 11:39:00,Germany,FOUR HOOK  WHITE LOVEBIRDS,12.6,6,2011-02
543587,2011-02-10 11:39:00,Germany,SET/20 RED RETROSPOT PAPER NAPKINS ,10.2,12,2011-02
543587,2011-02-10 11:39:00,Germany,RED RETROSPOT WRAP ,10.5,25,2011-02
543587,2011-02-10 11:39:00,Germany,BLUE POLKADOT WRAP,10.5,25,2011-02
543587,2011-02-10 11:39:00,Germany,PINK POLKADOT WRAP ,10.5,25,2011-02
543587,2011-02-10 11:39:00,Germany,WRAP RED APPLES ,10.5,25,2011-02
543587,2011-02-10 11:39:00,Germany,SET/3 POLKADOT STACKING TINS,14.85,3,2011-02
543587,2011-02-10 11:39:00,Germany,SET/2 RED RETROSPOT TEA TOWELS ,19.5,6,2011-02
543587,2011-02-10 11:39:00,Germany,PHARMACIE FIRST AID TIN,13.5,2,2011-02
543587,2011-02-10 11:39:00,Germany,METAL 4 HOOK HANGER FRENCH CHATEAU,23.6,8,2011-02
543587,2011-02-10 11:39:00,Germany,DOORMAT WELCOME TO OUR HOME,15.9,2,2011-02
543587,2011-02-10 11:39:00,Germany,DOORMAT ENGLISH ROSE ,15.9,2,2011-02
543587,2011-02-10 11:39:00,Germany,ROUND SNACK BOXES SET OF4 WOODLAND ,17.700000000000003,6,2011-02
543587,2011-02-10 11:39:00,Germany,CIRCUS PARADE LUNCH BOX ,23.4,12,2011-02
543587,2011-02-10 11:39:00,Germany,SET 2 PANTRY DESIGN TEA TOWELS,19.5,6,2011-02
543587,2011-02-10 11:39:00,Germany,PACK OF 20 NAPKINS PANTRY DESIGN,10.2,12,2011-02
C543661,2011-02-11 10:41:00,Germany,SET 7 BABUSHKA NESTING BOXES,-8.5,-1,2011-02
C543661,2011-02-11 10:41:00,Germany,SET OF 3 CAKE TINS PANTRY DESIGN ,-14.85,-3,2011-02
C543661,2011-02-11 10:41:00,Germany,STRAWBERRY FAIRY CAKE TEAPOT,-19.8,-4,2011-02
C543661,2011-02-11 10:41:00,Germany,REGENCY CAKESTAND 3 TIER,-76.64999999999999,-7,2011-02
C543661,2011-02-11 10:41:00,Germany,STRAWBERRY CERAMIC TRINKET BOX,-2.5,-2,2011-02
C543661,2011-02-11 10:41:00,Germany,SWEETHEART CERAMIC TRINKET BOX,-2.5,-2,2011-02
543737,2011-02-11 12:45:00,Germany,CHICK GREY HOT WATER BOTTLE,27.6,8,2011-02
543737,2011-02-11 12:45:00,Germany,BLUE BIRDHOUSE DECORATION,10.2,12,2011-02
543737,2011-02-11 12:45:00,Germany,DOORMAT FANCY FONT HOME SWEET HOME,63.6,8,2011-02
543737,2011-02-11 12:45:00,Germany,DOORMAT RESPECTABLE HOUSE,63.6,8,2011-02
543737,2011-02-11 12:45:00,Germany,DOORMAT AIRMAIL ,63.6,8,2011-02
543737,2011-02-11 12:45:00,Germany,DOORMAT NEIGHBOURHOOD WITCH ,31.8,4,2011-02
543737,2011-02-11 12:45:00,Germany,DOORMAT HOME SWEET HOME BLUE ,31.8,4,2011-02
543737,2011-02-11 12:45:00,Germany,DOORMAT NEW ENGLAND,67.5,10,2011-02
543737,2011-02-11 12:45:00,Germany,WATERING CAN BLUE ELEPHANT,11.7,6,2011-02
543737,2011-02-11 12:45:00,Germany,RETROSPOT PADDED SEAT CUSHION,18.75,5,2011-02
543737,2011-02-11 12:45:00,Germany,WHITE SPOT RED CERAMIC DRAWER KNOB,15.0,12,2011-02
543737,2011-02-11 12:45:00,Germany,BLUE DRAWER KNOB ACRYLIC EDWARDIAN,15.0,12,2011-02
543737,2011-02-11 12:45:00,Germany,RETROSPOT BABUSHKA DOORSTOP,15.0,4,2011-02
543737,2011-02-11 12:45:00,Germany,OWL DOORSTOP,14.85,3,2011-02
543737,2011-02-11 12:45:00,Germany,DOORSTOP RETROSPOT HEART,15.0,4,2011-02
543737,2011-02-11 12:45:00,Germany,GINGHAM HEART  DOORSTOP RED,12.75,3,2011-02
543737,2011-02-11 12:45:00,Germany,BLUE  TILE HOOK,20.4,8,2011-02
543737,2011-02-11 12:45:00,Germany,FOUR HOOK  WHITE LOVEBIRDS,25.200000000000003,12,2011-02
543737,2011-02-11 12:45:00,Germany,5 HOOK HANGER RED MAGIC TOADSTOOL,19.799999999999997,12,2011-02
543737,2011-02-11 12:45:00,Germany,3 HOOK HANGER MAGIC GARDEN,70.2,36,2011-02
543737,2011-02-11 12:45:00,Germany,YELLOW COAT RACK PARIS FASHION,14.85,3,2011-02
543737,2011-02-11 12:45:00,Germany,CREAM CUPID HEARTS COAT HANGER,52.0,16,2011-02
543737,2011-02-11 12:45:00,Germany,RED SPOTTY BISCUIT TIN,390.0,120,2011-02
543737,2011-02-11 12:45:00,Germany,ENAMEL BLUE RIM BISCUIT BIN,102.0,24,2011-02
543737,2011-02-11 12:45:00,Germany,RED RETROSPOT ROUND CAKE TINS,99.5,10,2011-02
543737,2011-02-11 12:45:00,Germany,SET OF 3 CAKE TINS PANTRY DESIGN ,59.400000000000006,12,2011-02
543737,2011-02-11 12:45:00,Germany,SET OF 3 CAKE TINS SKETCHBOOK,29.700000000000003,6,2011-02
543737,2011-02-11 12:45:00,Germany,FRYING PAN RED RETROSPOT,51.0,12,2011-02
543737,2011-02-11 12:45:00,Germany,SET OF 6 HERB TINS SKETCHBOOK,15.8,4,2011-02
543737,2011-02-11 12:45:00,Germany,SET OF 6 SPICE TINS PANTRY DESIGN,47.400000000000006,12,2011-02
543737,2011-02-11 12:45:00,Germany,PEG BAG APPLES DESIGN,15.3,6,2011-02
543737,2011-02-11 12:45:00,Germany,MILK PAN RED RETROSPOT,60.0,16,2011-02
543737,2011-02-11 12:45:00,Germany,OVEN MITT APPLES DESIGN,14.5,10,2011-02
543737,2011-02-11 12:45:00,Germany,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",99.0,20,2011-02
543737,2011-02-11 12:45:00,Germany,ENAMEL BLUE RIM COFFEE CONTAINER,12.6,6,2011-02
543737,2011-02-11 12:45:00,Germany,BLUE TEA TOWEL CLASSIC DESIGN,15.0,12,2011-02
543737,2011-02-11 12:45:00,Germany, SET 2 TEA TOWELS I LOVE LONDON ,17.700000000000003,6,2011-02
543737,2011-02-11 12:45:00,Germany,SET OF 16 VINTAGE ROSE CUTLERY,63.75,5,2011-02
543737,2011-02-11 12:45:00,Germany,SET OF 16 VINTAGE RED CUTLERY,127.5,10,2011-02
543737,2011-02-11 12:45:00,Germany,SET OF 16 VINTAGE SKY BLUE CUTLERY,63.75,5,2011-02
543737,2011-02-11 12:45:00,Germany,RED 3 PIECE RETROSPOT CUTLERY SET,22.5,6,2011-02
543737,2011-02-11 12:45:00,Germany,FELT EGG COSY BLUE RABBIT ,10.2,12,2011-02
543737,2011-02-11 12:45:00,Germany,FELT EGG COSY CHICKEN,10.2,12,2011-02
543737,2011-02-11 12:45:00,Germany,PINK  HEART SHAPE LOVE BUCKET ,106.2,36,2011-02
543737,2011-02-11 12:45:00,Germany,RED HEART SHAPE LOVE BUCKET ,35.400000000000006,12,2011-02
543737,2011-02-11 12:45:00,Germany,RETROSPOT HEART HOT WATER BOTTLE,103.95,21,2011-02
543737,2011-02-11 12:45:00,Germany,SUKI  SHOULDER BAG,16.5,10,2011-02
543737,2011-02-11 12:45:00,Germany,SILK PURSE BABUSHKA PINK,20.1,6,2011-02
543737,2011-02-11 12:45:00,Germany,FOLDING UMBRELLA RED/WHITE POLKADOT,19.8,4,2011-02
543737,2011-02-11 12:45:00,Germany,ORGANISER WOOD ANTIQUE WHITE ,17.0,2,2011-02
543737,2011-02-11 12:45:00,Germany,RED STRIPE CERAMIC DRAWER KNOB,15.0,12,2011-02
543737,2011-02-11 12:45:00,Germany,BLUE STRIPE CERAMIC DRAWER KNOB,15.0,12,2011-02
C543830,2011-02-14 09:54:00,Germany,ROUND SNACK BOXES SET OF 4 FRUITS ,-5.9,-2,2011-02
C543830,2011-02-14 09:54:00,Germany,SET OF 3 CAKE TINS PANTRY DESIGN ,-9.9,-2,2011-02
C543830,2011-02-14 09:54:00,Germany,BREAD BIN DINER STYLE IVORY,-16.95,-1,2011-02
543833,2011-02-14 10:24:00,Germany,BROCANTE COAT RACK,39.8,4,2011-02
543833,2011-02-14 10:24:00,Germany,SET 3 PAPER VINTAGE CHICK PAPER EGG,17.700000000000003,6,2011-02
543833,2011-02-14 10:24:00,Germany,VINTAGE UNION JACK BUNTING,17.0,2,2011-02
543833,2011-02-14 10:24:00,Germany,SET OF 6 SPICE TINS PANTRY DESIGN,15.8,4,2011-02
543833,2011-02-14 10:24:00,Germany,LUNCH BAG PINK POLKADOT,16.5,10,2011-02
543833,2011-02-14 10:24:00,Germany,VINTAGE HEADS AND TAILS CARD GAME ,15.0,12,2011-02
543833,2011-02-14 10:24:00,Germany,BOYS VINTAGE TIN SEASIDE BUCKET,20.4,8,2011-02
543833,2011-02-14 10:24:00,Germany,POSTAGE,18.0,1,2011-02
543900,2011-02-14 12:11:00,Germany,CHARLOTTE BAG SUKI DESIGN,8.5,10,2011-02
543900,2011-02-14 12:11:00,Germany,WOODLAND CHARLOTTE BAG,17.0,20,2011-02
543900,2011-02-14 12:11:00,Germany,STRAWBERRY CHARLOTTE BAG,8.5,10,2011-02
543900,2011-02-14 12:11:00,Germany,BROCADE RING PURSE ,10.44,36,2011-02
543900,2011-02-14 12:11:00,Germany,WOODLAND PARTY BAG + STICKER SET,13.2,8,2011-02
543900,2011-02-14 12:11:00,Germany,JUMBO BAG SPACEBOY DESIGN,19.5,10,2011-02
543900,2011-02-14 12:11:00,Germany,PACK 3 FIRE ENGINE/CAR PATCHES,15.0,12,2011-02
543900,2011-02-14 12:11:00,Germany,RED  HARMONICA IN BOX ,15.0,12,2011-02
543900,2011-02-14 12:11:00,Germany,TRADITIONAL MODELLING CLAY,30.0,24,2011-02
543900,2011-02-14 12:11:00,Germany,BLUE HARMONICA IN BOX ,15.0,12,2011-02
543900,2011-02-14 12:11:00,Germany,SET 3 PAPER VINTAGE CHICK PAPER EGG,53.1,18,2011-02
543900,2011-02-14 12:11:00,Germany,6 RIBBONS RUSTIC CHARM,19.799999999999997,12,2011-02
543900,2011-02-14 12:11:00,Germany,STRAWBERRY   PICNIC BAG,14.75,5,2011-02
543900,2011-02-14 12:11:00,Germany,WRAP CIRCUS PARADE,10.5,25,2011-02
543900,2011-02-14 12:11:00,Germany,DOLLY GIRL LUNCH BOX,23.4,12,2011-02
543900,2011-02-14 12:11:00,Germany,LUNCH BAG WOODLAND,33.0,20,2011-02
543900,2011-02-14 12:11:00,Germany,LUNCH BAG CARS BLUE,16.5,10,2011-02
543900,2011-02-14 12:11:00,Germany,ROUND SNACK BOXES SET OF4 WOODLAND ,17.700000000000003,6,2011-02
543900,2011-02-14 12:11:00,Germany,LUNCH BAG SUKI  DESIGN ,16.5,10,2011-02
543900,2011-02-14 12:11:00,Germany,LUNCH BAG DOLLY GIRL DESIGN,16.5,10,2011-02
543900,2011-02-14 12:11:00,Germany,PACK 3 BOXES BIRD PANNETONE ,46.8,24,2011-02
543900,2011-02-14 12:11:00,Germany,ALARM CLOCK BAKELIKE ORANGE,30.0,8,2011-02
543900,2011-02-14 12:11:00,Germany,ALARM CLOCK BAKELIKE RED ,60.0,16,2011-02
543900,2011-02-14 12:11:00,Germany,ALARM CLOCK BAKELIKE CHOCOLATE,15.0,4,2011-02
543900,2011-02-14 12:11:00,Germany,EASTER TIN CHICKS PINK DAISY,9.9,6,2011-02
543900,2011-02-14 12:11:00,Germany,ASSORTED EASTER GIFT TAGS,10.2,12,2011-02
543900,2011-02-14 12:11:00,Germany,CHARLOTTE BAG DOLLY GIRL DESIGN,17.0,20,2011-02
543900,2011-02-14 12:11:00,Germany,WRAP POPPIES  DESIGN,10.5,25,2011-02
543900,2011-02-14 12:11:00,Germany,GINGERBREAD MAN COOKIE CUTTER,15.0,12,2011-02
543900,2011-02-14 12:11:00,Germany,POSTAGE,54.0,3,2011-02
544281,2011-02-17 12:23:00,Germany,PACK OF 6 BIRDY GIFT TAGS,305.28000000000003,288,2011-02
544281,2011-02-17 12:23:00,Germany,DOORMAT AIRMAIL ,15.9,2,2011-02
544281,2011-02-17 12:23:00,Germany,BAKING MOULD HEART WHITE CHOCOLATE,15.3,6,2011-02
544281,2011-02-17 12:23:00,Germany,BAKING MOULD ROSE WHITE CHOCOLATE,19.5,6,2011-02
544281,2011-02-17 12:23:00,Germany,POSTAGE,18.0,1,2011-02
544302,2011-02-17 13:16:00,Germany,WOODLAND CHARLOTTE BAG,8.5,10,2011-02
544302,2011-02-17 13:16:00,Germany,ROUND SNACK BOXES SET OF4 WOODLAND ,17.700000000000003,6,2011-02
544302,2011-02-17 13:16:00,Germany,WOODLAND DESIGN  COTTON TOTE BAG,13.5,6,2011-02
544302,2011-02-17 13:16:00,Germany,SPACEBOY LUNCH BOX ,23.4,12,2011-02
544302,2011-02-17 13:16:00,Germany,WATERING CAN GREEN DINOSAUR,11.7,6,2011-02
544302,2011-02-17 13:16:00,Germany,WATERING CAN BLUE ELEPHANT,11.7,6,2011-02
544302,2011-02-17 13:16:00,Germany,WATERING CAN PINK BUNNY,11.7,6,2011-02
544302,2011-02-17 13:16:00,Germany,STRAWBERRY LUNCH BOX WITH CUTLERY,15.3,6,2011-02
544302,2011-02-17 13:16:00,Germany,SKULL LUNCH BOX WITH CUTLERY ,15.3,6,2011-02
544302,2011-02-17 13:16:00,Germany,RED TOADSTOOL LED NIGHT LIGHT,19.799999999999997,12,2011-02
544302,2011-02-17 13:16:00,Germany,POSTAGE,18.0,1,2011-02
544340,2011-02-18 09:41:00,Germany,SET/6 TURQUOISE BUTTERFLY T-LIGHTS,50.400000000000006,24,2011-02
544340,2011-02-18 09:41:00,Germany,SET/6 PINK  BUTTERFLY T-LIGHTS,50.400000000000006,24,2011-02
544340,2011-02-18 09:41:00,Germany,SET/6 EAU DE NIL BIRD T-LIGHTS,25.200000000000003,12,2011-02
544340,2011-02-18 09:41:00,Germany,PACK OF 60 PINK PAISLEY CAKE CASES,13.2,24,2011-02
544340,2011-02-18 09:41:00,Germany,60 TEATIME FAIRY CAKE CASES,13.2,24,2011-02
544483,2011-02-21 10:53:00,Germany,SET OF 4 PANTRY JELLY MOULDS,76.32000000000001,72,2011-02
544483,2011-02-21 10:53:00,Germany,SET/6 FRUIT SALAD PAPER CUPS,15.6,24,2011-02
544483,2011-02-21 10:53:00,Germany,SET/6 RED SPOTTY PAPER CUPS,15.6,24,2011-02
544483,2011-02-21 10:53:00,Germany,PACK OF 6 SKULL PAPER CUPS,15.6,24,2011-02
544483,2011-02-21 10:53:00,Germany,BLUE SAVANNAH PICNIC HAMPER FOR 2,131.39999999999998,12,2011-02
544483,2011-02-21 10:53:00,Germany,CIRCUS PARADE LUNCH BOX ,23.4,12,2011-02
544483,2011-02-21 10:53:00,Germany,LUNCH BOX I LOVE LONDON,23.4,12,2011-02
544483,2011-02-21 10:53:00,Germany,DOG BOWL CHASING BALL DESIGN,22.5,6,2011-02
544483,2011-02-21 10:53:00,Germany,ILLUSTRATED CAT BOWL ,15.3,6,2011-02
544483,2011-02-21 10:53:00,Germany,TABLECLOTH RED APPLES DESIGN ,19.9,2,2011-02
544483,2011-02-21 10:53:00,Germany,SET OF SALT AND PEPPER TOADSTOOLS,76.32000000000001,72,2011-02
544483,2011-02-21 10:53:00,Germany,POSTAGE,90.0,5,2011-02
C544570,2011-02-21 12:59:00,Germany,RED KITCHEN SCALES,-17.0,-2,2011-02
544573,2011-02-21 13:40:00,Germany,REGENCY CAKESTAND 3 TIER,12.75,1,2011-02
544573,2011-02-21 13:40:00,Germany,BIG DOUGHNUT FRIDGE MAGNETS,10.2,12,2011-02
544573,2011-02-21 13:40:00,Germany,RECIPE BOX BLUE SKETCHBOOK DESIGN,17.700000000000003,6,2011-02
544573,2011-02-21 13:40:00,Germany,JAM MAKING SET PRINTED,34.8,24,2011-02
544573,2011-02-21 13:40:00,Germany,JAM MAKING SET WITH JARS,25.5,6,2011-02
544573,2011-02-21 13:40:00,Germany,COFFEE MUG APPLES DESIGN,75.60000000000001,36,2011-02
544573,2011-02-21 13:40:00,Germany,COFFEE MUG PEARS  DESIGN,30.6,12,2011-02
544573,2011-02-21 13:40:00,Germany,RED RETROSPOT MINI CASES,15.9,2,2011-02
544573,2011-02-21 13:40:00,Germany,CHILDREN'S CIRCUS PARADE MUG,19.799999999999997,12,2011-02
544573,2011-02-21 13:40:00,Germany,CHILDS BREAKFAST SET CIRCUS PARADE,34.0,4,2011-02
544573,2011-02-21 13:40:00,Germany,GIRAFFE WOODEN RULER,237.6,144,2011-02
544573,2011-02-21 13:40:00,Germany,JUMBO BAG WOODLAND ANIMALS,19.5,10,2011-02
544573,2011-02-21 13:40:00,Germany,JUMBO STORAGE BAG SUKI,19.5,10,2011-02
544573,2011-02-21 13:40:00,Germany,WOODLAND CHARLOTTE BAG,8.5,10,2011-02
544573,2011-02-21 13:40:00,Germany,CHARLOTTE BAG SUKI DESIGN,8.5,10,2011-02
544573,2011-02-21 13:40:00,Germany,POPPY'S PLAYHOUSE KITCHEN,12.6,6,2011-02
544573,2011-02-21 13:40:00,Germany,EASTER CRAFT 4 CHICKS ,66.0,40,2011-02
544573,2011-02-21 13:40:00,Germany,FELTCRAFT CUSHION OWL,30.0,8,2011-02
544573,2011-02-21 13:40:00,Germany,12 PENCIL SMALL TUBE WOODLAND,93.6,144,2011-02
544573,2011-02-21 13:40:00,Germany,PACK OF 6 HANDBAG GIFT BOXES,15.3,6,2011-02
544573,2011-02-21 13:40:00,Germany,PACK OF 6 BIRDY GIFT TAGS,15.0,12,2011-02
544573,2011-02-21 13:40:00,Germany,POSTAGE,90.0,5,2011-02
544811,2011-02-23 15:53:00,Germany,WRAP POPPIES  DESIGN,10.5,25,2011-02
544811,2011-02-23 15:53:00,Germany,WRAP DOILEY DESIGN,10.5,25,2011-02
544811,2011-02-23 15:53:00,Germany,REVOLVER WOODEN RULER ,23.4,12,2011-02
544811,2011-02-23 15:53:00,Germany,SET OF 4 PANTRY JELLY MOULDS,15.0,12,2011-02
544811,2011-02-23 15:53:00,Germany,SET OF 72 PINK HEART PAPER DOILIES,17.4,12,2011-02
544811,2011-02-23 15:53:00,Germany,WOODLAND CHARLOTTE BAG,8.5,10,2011-02
544811,2011-02-23 15:53:00,Germany,SET OF 72 RETROSPOT PAPER  DOILIES,17.4,12,2011-02
544811,2011-02-23 15:53:00,Germany,TV DINNER TRAY DOLLY GIRL,29.700000000000003,6,2011-02
544811,2011-02-23 15:53:00,Germany,PENCIL CASE LIFE IS BEAUTIFUL,35.400000000000006,12,2011-02
544811,2011-02-23 15:53:00,Germany,RED KITCHEN SCALES,51.0,6,2011-02
544811,2011-02-23 15:53:00,Germany,ALARM CLOCK BAKELIKE PINK,45.0,12,2011-02
544811,2011-02-23 15:53:00,Germany,FUNKY DIVA PEN,40.8,48,2011-02
544811,2011-02-23 15:53:00,Germany,SET OF 3 CAKE TINS PANTRY DESIGN ,29.700000000000003,6,2011-02
544811,2011-02-23 15:53:00,Germany,POSTAGE,54.0,3,2011-02
544933,2011-02-25 08:44:00,Germany,COLOURING PENCILS BROWN TUBE,212.0,200,2011-02
544933,2011-02-25 08:44:00,Germany,PARTY PIZZA DISH RED RETROSPOT,20.4,24,2011-02
544933,2011-02-25 08:44:00,Germany,POMPOM CURTAIN,214.2,36,2011-02
544933,2011-02-25 08:44:00,Germany,ASSORTED EASTER GIFT TAGS,10.2,12,2011-02
544933,2011-02-25 08:44:00,Germany,EASTER TIN KEEPSAKE,9.9,6,2011-02
544933,2011-02-25 08:44:00,Germany,RED TOADSTOOL LED NIGHT LIGHT,19.799999999999997,12,2011-02
544933,2011-02-25 08:44:00,Germany,RETROSPOT TEA SET CERAMIC 11 PC ,14.85,3,2011-02
544933,2011-02-25 08:44:00,Germany,RED  HARMONICA IN BOX ,15.0,12,2011-02
544933,2011-02-25 08:44:00,Germany,PLASTERS IN TIN CIRCUS PARADE ,19.799999999999997,12,2011-02
544933,2011-02-25 08:44:00,Germany,PLASTERS IN TIN VINTAGE PAISLEY ,19.799999999999997,12,2011-02
544933,2011-02-25 08:44:00,Germany,PACK OF 12 RED RETROSPOT TISSUES ,6.959999999999999,24,2011-02
544933,2011-02-25 08:44:00,Germany,PACK OF 12 HEARTS DESIGN TISSUES ,6.959999999999999,24,2011-02
544933,2011-02-25 08:44:00,Germany,WRAP RED APPLES ,10.5,25,2011-02
544933,2011-02-25 08:44:00,Germany,COFFEE MUG PEARS  DESIGN,15.3,6,2011-02
544933,2011-02-25 08:44:00,Germany,COFFEE MUG APPLES DESIGN,15.3,6,2011-02
544933,2011-02-25 08:44:00,Germany,SET OF 2 TEA TOWELS APPLE AND PEARS,17.700000000000003,6,2011-02
544933,2011-02-25 08:44:00,Germany,OVEN MITT APPLES DESIGN,14.5,10,2011-02
544933,2011-02-25 08:44:00,Germany,PACK OF 20 NAPKINS RED APPLES,10.2,12,2011-02
544933,2011-02-25 08:44:00,Germany,RED RETROSPOT SHOPPER BAG,12.5,10,2011-02
544933,2011-02-25 08:44:00,Germany,RETROSPOT RED WASHING UP GLOVES,12.6,6,2011-02
544933,2011-02-25 08:44:00,Germany,RED RETROSPOT OVEN GLOVE DOUBLE,17.700000000000003,6,2011-02
544933,2011-02-25 08:44:00,Germany,RED RETROSPOT SUGAR JAM BOWL,15.3,6,2011-02
544933,2011-02-25 08:44:00,Germany,RETROSPOT LARGE MILK JUG,14.85,3,2011-02
544933,2011-02-25 08:44:00,Germany,SET/10 RED POLKADOT PARTY CANDLES,30.0,24,2011-02
544933,2011-02-25 08:44:00,Germany,JUMBO BAG RED RETROSPOT,19.5,10,2011-02
544933,2011-02-25 08:44:00,Germany,JUMBO BAG PINK VINTAGE PAISLEY,19.5,10,2011-02
544933,2011-02-25 08:44:00,Germany,PACK OF 72 RETROSPOT CAKE CASES,13.2,24,2011-02
544933,2011-02-25 08:44:00,Germany,ROUND SNACK BOXES SET OF4 WOODLAND ,17.700000000000003,6,2011-02
544933,2011-02-25 08:44:00,Germany,STRAWBERRY LUNCH BOX WITH CUTLERY,15.3,6,2011-02
544933,2011-02-25 08:44:00,Germany,SKULL LUNCH BOX WITH CUTLERY ,15.3,6,2011-02
544933,2011-02-25 08:44:00,Germany,ROUND SNACK BOXES SET OF 4 FRUITS ,17.700000000000003,6,2011-02
544933,2011-02-25 08:44:00,Germany,LUNCH BOX WITH CUTLERY RETROSPOT ,15.3,6,2011-02
544933,2011-02-25 08:44:00,Germany,SET OF SALT AND PEPPER TOADSTOOLS,15.0,12,2011-02
544933,2011-02-25 08:44:00,Germany,POSTAGE,108.0,6,2011-02
544996,2011-02-25 11:53:00,Germany,2 PICTURE BOOK EGGS EASTER CHICKS,15.0,12,2011-02
544996,2011-02-25 11:53:00,Germany,ROUND SNACK BOXES SET OF4 WOODLAND ,35.400000000000006,12,2011-02
544996,2011-02-25 11:53:00,Germany,PLASTERS IN TIN STRONGMAN,19.799999999999997,12,2011-02
544996,2011-02-25 11:53:00,Germany,PLASTERS IN TIN CIRCUS PARADE ,19.799999999999997,12,2011-02
544996,2011-02-25 11:53:00,Germany,PLASTERS IN TIN SKULLS,19.799999999999997,12,2011-02
544996,2011-02-25 11:53:00,Germany,CARD CIRCUS PARADE,5.04,12,2011-02
544996,2011-02-25 11:53:00,Germany,CARD PARTY GAMES ,5.04,12,2011-02
544996,2011-02-25 11:53:00,Germany,3 TIER SWEETHEART GARDEN SHELF,35.95,1,2011-02
544996,2011-02-25 11:53:00,Germany,2 PICTURE BOOK EGGS EASTER BUNNY,15.0,12,2011-02
544996,2011-02-25 11:53:00,Germany,ROUND SNACK BOXES SET OF 4 FRUITS ,35.400000000000006,12,2011-02
544996,2011-02-25 11:53:00,Germany,SET 3 PAPER VINTAGE CHICK PAPER EGG,35.400000000000006,12,2011-02
544996,2011-02-25 11:53:00,Germany,WHITE WOOD GARDEN PLANT LADDER,9.95,1,2011-02
544996,2011-02-25 11:53:00,Germany,POSTAGE,36.0,2,2011-02
545295,2011-03-01 12:09:00,Germany,20 DOLLY PEGS RETROSPOT,25.0,20,2011-03
545295,2011-03-01 12:09:00,Germany,RED WOOLLY HOTTIE WHITE HEART.,37.5,10,2011-03
545295,2011-03-01 12:09:00,Germany,RETROSPOT HEART HOT WATER BOTTLE,102.0,24,2011-03
545295,2011-03-01 12:09:00,Germany,RETROSPOT PADDED SEAT CUSHION,75.0,20,2011-03
545295,2011-03-01 12:09:00,Germany,RETROSPOT PARTY BAG + STICKER SET,49.5,30,2011-03
545295,2011-03-01 12:09:00,Germany,SET/6 RED SPOTTY PAPER CUPS,31.200000000000003,48,2011-03
545295,2011-03-01 12:09:00,Germany,SET/20 RED RETROSPOT PAPER NAPKINS ,25.5,30,2011-03
545295,2011-03-01 12:09:00,Germany,BLACK KITCHEN SCALES,51.0,6,2011-03
545295,2011-03-01 12:09:00,Germany,RED KITCHEN SCALES,153.0,20,2011-03
545295,2011-03-01 12:09:00,Germany,PACK OF 72 RETROSPOT CAKE CASES,26.4,48,2011-03
545295,2011-03-01 12:09:00,Germany,RED RETROSPOT PLATE ,67.6,40,2011-03
545295,2011-03-01 12:09:00,Germany,BLUE POLKADOT PLATE ,33.8,20,2011-03
545295,2011-03-01 12:09:00,Germany,BLUE POLKADOT BOWL,25.0,20,2011-03
545295,2011-03-01 12:09:00,Germany,36 PENCILS TUBE RED RETROSPOT,60.0,48,2011-03
545533,2011-03-03 14:04:00,Germany,PACK OF 12 SPACEBOY TISSUES,13.919999999999998,48,2011-03
545533,2011-03-03 14:04:00,Germany,PACK OF 12 WOODLAND TISSUES ,13.919999999999998,48,2011-03
545533,2011-03-03 14:04:00,Germany,SET/6 FRUIT SALAD  PAPER PLATES,20.4,24,2011-03
545533,2011-03-03 14:04:00,Germany,SET/6 RED SPOTTY PAPER PLATES,10.2,12,2011-03
545533,2011-03-03 14:04:00,Germany,PACK OF 6 SKULL PAPER PLATES,10.2,12,2011-03
545533,2011-03-03 14:04:00,Germany,SET/6 FRUIT SALAD PAPER CUPS,7.800000000000001,12,2011-03
545533,2011-03-03 14:04:00,Germany,BLUE FELT EASTER EGG BASKET,9.9,6,2011-03
545533,2011-03-03 14:04:00,Germany,CREAM FELT EASTER EGG BASKET,9.9,6,2011-03
545533,2011-03-03 14:04:00,Germany,BASKET OF TOADSTOOLS,30.0,24,2011-03
545533,2011-03-03 14:04:00,Germany,SET OF 6 3D KIT CARDS FOR KIDS,10.2,12,2011-03
545533,2011-03-03 14:04:00,Germany,TABLECLOTH RED APPLES DESIGN ,39.8,4,2011-03
545533,2011-03-03 14:04:00,Germany,APRON APPLE DELIGHT,19.8,4,2011-03
545533,2011-03-03 14:04:00,Germany,CHILDRENS APRON APPLES DESIGN,15.6,8,2011-03
545533,2011-03-03 14:04:00,Germany,BALLOON WATER BOMB PACK OF 35,8.4,20,2011-03
545533,2011-03-03 14:04:00,Germany,BALLOON ART MAKE YOUR OWN FLOWERS,19.5,10,2011-03
545533,2011-03-03 14:04:00,Germany,ROSE COTTAGE KEEPSAKE BOX ,19.9,2,2011-03
545533,2011-03-03 14:04:00,Germany,WALL TIDY RETROSPOT ,31.5,15,2011-03
545533,2011-03-03 14:04:00,Germany,DAISIES  HONEYCOMB GARLAND ,19.799999999999997,12,2011-03
545533,2011-03-03 14:04:00,Germany,STRAWBERRY HONEYCOMB  GARLAND ,19.799999999999997,12,2011-03
545533,2011-03-03 14:04:00,Germany,DOLLY HONEYCOMB GARLAND,19.799999999999997,12,2011-03
