CustomerID,Frequency,Monetary,Recency,R_Quartile,F_Quartile,M_Quartile,RFM_Score
15750.0,295,2451.2300000000005,2,4,4,4,444
15737.0,81,1121.21,14,4,3,3,433
17348.0,215,1159.52,14,4,4,3,443
13184.0,183,1648.79,14,4,4,4,444
16210.0,123,21086.3,1,4,4,4,444
16401.0,198,4061.24,1,4,4,4,444
12682.0,525,12288.22,3,4,4,4,444
16983.0,149,1920.1999999999998,12,4,4,4,444
18001.0,58,417.23,12,4,3,2,432
12668.0,168,3743.180000000001,7,4,4,4,444
14217.0,107,1925.3600000000001,1,4,4,4,444
17188.0,89,2275.58,11,4,3,4,434
17379.0,83,404.66,11,4,3,2,432
16800.0,164,1201.4900000000002,11,4,4,3,443
13881.0,180,16989.52,3,4,4,4,444
13429.0,67,1006.8,10,4,3,3,433
17655.0,93,2571.7400000000002,10,4,3,4,434
17711.0,23,385.1,10,4,2,2,422
14452.0,62,264.44000000000005,10,4,3,1,431
14701.0,350,2486.2200000000007,10,4,4,4,444
13428.0,74,218.46999999999994,10,4,3,1,431
16775.0,158,1695.6599999999999,10,4,4,4,444
12798.0,8,6977.039999999999,10,4,1,4,414
14062.0,111,10464.849999999999,9,4,4,4,444
13212.0,143,780.5799999999998,9,4,4,3,443
12524.0,144,4485.719999999999,9,4,4,4,444
16915.0,57,621.6800000000001,9,4,3,2,432
17566.0,152,901.2099999999998,8,4,4,3,443
17183.0,76,3286.91,7,4,3,4,434
16038.0,28,454.3299999999999,7,4,2,2,422
16426.0,372,1908.2499999999998,2,4,4,4,444
16626.0,184,4379.65,0,4,4,4,444
18055.0,363,6752.14,7,4,4,4,444
14354.0,9,163.62,5,4,1,1,411
12782.0,107,2273.32,4,4,4,4,444
16851.0,20,342.45000000000005,4,4,2,2,422
13083.0,18,303.75,4,4,2,2,422
17593.0,215,3911.5600000000004,3,4,4,4,444
14572.0,273,2803.689999999999,3,4,4,4,444
14293.0,61,1046.5599999999997,3,4,3,3,433
16569.0,5,124.2,3,4,1,1,411
16987.0,129,1625.0500000000002,3,4,4,4,444
16539.0,45,1388.81,2,4,3,3,433
14904.0,69,1025.44,2,4,3,3,433
14138.0,47,982.3800000000002,1,4,3,3,433
13298.0,2,360.0,1,4,1,2,412
16833.0,47,1106.53,1,4,3,3,433
13026.0,43,936.1500000000002,1,4,3,3,433
16250.0,24,389.44,261,1,2,2,122
13715.0,108,1053.9399999999996,281,1,4,3,143
17732.0,18,303.97,372,1,2,2,122
12855.0,3,38.1,372,1,1,1,111
15384.0,43,635.7599999999998,169,1,3,2,132
13295.0,11,197.95,359,1,1,1,111
17787.0,134,1865.19,152,1,4,4,144
15545.0,81,292.72,54,2,3,1,231
17863.0,148,3159.9999999999995,59,2,4,4,244
16138.0,1,-7.95,368,1,1,1,111
15018.0,32,456.26,38,3,2,2,322
16233.0,25,422.13,71,2,2,2,222
16679.0,3,129.75,366,1,1,1,111
17999.0,93,382.05999999999995,37,3,3,2,332
12797.0,17,194.18,360,1,1,1,111
14896.0,43,468.77,204,1,3,2,132
15181.0,18,680.28,66,2,2,3,223
16499.0,22,319.1,360,1,2,2,122
17076.0,25,841.0799999999999,36,3,2,3,323
15044.0,461,7629.380000000001,19,3,4,4,344
14498.0,193,1957.3199999999993,42,3,4,4,344
15777.0,22,1021.6099999999999,241,1,2,3,123
14201.0,39,688.04,60,2,2,3,223
15641.0,119,1887.2000000000003,105,2,4,4,244
12928.0,84,2062.7,35,3,3,4,334
13829.0,1,-102.0,359,1,1,1,111
14985.0,87,296.74999999999994,198,1,3,2,132
17007.0,53,877.4300000000001,50,3,3,3,333
15160.0,4,158.16000000000003,357,1,1,1,111
13487.0,34,575.4,57,2,2,2,222
13397.0,39,1539.1799999999998,72,2,2,3,223
15266.0,6,119.30000000000001,338,1,1,1,111
16676.0,92,1558.7199999999998,33,3,3,3,333
16567.0,35,865.5999999999999,194,1,2,3,123
16850.0,19,332.40999999999997,333,1,2,2,122
13473.0,22,417.54,60,2,2,2,222
12393.0,64,1582.6000000000001,72,2,3,3,233
15518.0,220,1911.8899999999999,64,2,4,4,244
15749.0,15,21535.9,235,1,1,4,114
14978.0,216,1931.4200000000005,72,2,4,4,244
15510.0,1,250.0,330,1,1,1,111
12346.0,2,0.0,325,1,1,1,111
16948.0,19,435.0200000000001,138,2,2,2,222
12527.0,18,348.71000000000004,81,2,2,2,222
15820.0,17,206.98000000000002,319,1,1,1,111
16730.0,84,702.79,52,2,3,3,233
16757.0,7,106.83,318,1,1,1,111
13168.0,133,1310.1399999999999,36,3,4,3,343
14662.0,168,771.1700000000001,28,3,4,3,343
12908.0,4,246.0,58,2,1,1,211
13600.0,19,219.51999999999998,312,1,2,1,121
14549.0,56,289.2399999999999,311,1,3,1,131
15971.0,35,4199.85,17,3,2,4,324
17560.0,27,854.95,94,2,2,3,223
15421.0,53,950.36,58,2,3,3,233
12990.0,13,409.5,31,3,1,2,312
12350.0,17,334.40000000000003,310,1,1,2,112
13581.0,10,117.99999999999999,309,1,1,1,111
15781.0,21,333.55999999999995,25,3,2,2,322
17162.0,105,1707.2099999999998,28,3,4,4,344
12599.0,62,1032.5800000000002,29,3,3,3,333
15970.0,11,314.1,303,1,1,2,112
14555.0,21,324.14000000000004,57,2,2,2,222
17255.0,78,298.41,40,3,3,2,332
13157.0,89,1721.57,49,3,3,4,334
14935.0,10,1784.7099999999998,297,1,1,4,114
14530.0,216,2925.9099999999994,25,3,4,4,344
17175.0,64,1430.9399999999998,44,3,3,3,333
13301.0,81,618.09,103,2,3,2,232
16667.0,53,570.13,68,2,3,2,232
16621.0,29,813.48,51,2,2,3,223
14214.0,70,1000.23,30,3,3,3,333
15944.0,6,325.1,276,1,1,2,112
12881.0,7,298.0,275,1,1,2,112
16693.0,60,482.01,68,2,3,2,232
15671.0,81,2635.49,18,3,3,4,334
15493.0,299,1967.25,32,3,4,4,344
17080.0,9,285.5,22,3,1,1,311
14636.0,28,609.85,36,3,2,2,322
12597.0,214,3683.130000000001,19,3,4,4,344
14840.0,4,62.85,267,1,1,1,111
13631.0,12,3021.7700000000004,99,2,1,4,214
13492.0,50,1269.84,136,2,3,3,233
12710.0,79,1130.5700000000002,96,2,3,3,233
17024.0,3,95.85,45,3,1,1,311
18203.0,19,160.42000000000002,157,1,2,1,121
17837.0,172,1560.5299999999997,42,3,4,3,343
16398.0,86,1631.15,144,1,3,4,134
15756.0,192,532.9600000000002,61,2,4,2,242
14332.0,26,866.3099999999998,22,3,2,3,323
16342.0,15,322.41,75,2,1,2,212
17265.0,127,562.8999999999999,138,2,4,2,242
15506.0,164,979.2600000000006,22,3,4,3,343
17703.0,55,798.74,35,3,3,3,333
17734.0,43,700.63,53,2,3,3,233
16447.0,36,259.0099999999998,135,2,2,1,221
12397.0,126,2409.8999999999996,35,3,4,4,344
17931.0,65,408.36,134,2,3,2,232
12981.0,20,372.22,29,3,2,2,322
13505.0,227,4282.880000000001,67,2,4,4,244
15374.0,3,168.0,128,2,1,1,211
16324.0,118,428.67999999999984,128,2,4,2,242
13513.0,10,205.09999999999997,126,2,1,1,211
16292.0,19,280.90000000000003,117,2,2,1,221
13621.0,19,213.85,116,2,2,1,221
15480.0,45,905.5,116,2,3,3,233
13189.0,29,260.68,18,3,2,1,321
14323.0,41,574.2600000000001,114,2,2,2,222
12688.0,171,4873.810000000005,113,2,4,4,244
18170.0,38,980.3099999999998,33,3,2,3,323
17073.0,174,1446.0899999999997,17,3,4,3,343
13517.0,143,2109.07,59,2,4,4,244
16629.0,64,417.72999999999985,73,2,3,2,232
16820.0,26,497.61000000000007,95,2,2,2,222
17309.0,12,82.75,95,2,1,1,211
17370.0,33,446.17999999999995,72,2,2,2,222
13823.0,40,957.66,18,3,2,3,323
15652.0,21,337.74,91,2,2,2,222
13518.0,38,659.4399999999998,85,2,2,3,223
15573.0,104,607.45,31,3,4,2,342
17898.0,28,152.05999999999997,85,2,2,1,221
13247.0,25,501.11999999999995,17,3,2,2,322
13566.0,176,874.7099999999999,40,3,4,3,343
18194.0,9,895.9999999999999,64,2,1,3,213
16428.0,1,-2.95,81,2,1,1,211
16584.0,31,908.0300000000002,80,2,2,3,223
13356.0,42,768.2400000000001,80,2,2,3,223
12701.0,53,797.71,79,2,3,3,233
16213.0,6,159.0,78,2,1,1,211
16978.0,39,344.33,77,2,2,2,222
14285.0,27,1910.0100000000002,21,3,2,4,324
12545.0,50,1000.39,75,2,3,3,233
17154.0,23,329.34000000000003,75,2,2,2,222
16198.0,15,400.681,75,2,1,2,212
13670.0,25,349.70000000000016,75,2,2,2,222
18205.0,32,517.3599999999999,36,3,2,2,322
15243.0,22,316.68,74,2,2,2,222
14883.0,54,756.64,18,3,3,3,333
16354.0,39,395.79999999999995,63,2,2,2,222
17447.0,36,541.53,40,3,2,2,322
17427.0,2,100.8,71,2,1,1,211
14681.0,7,498.95,71,2,1,2,212
13046.0,35,629.31,30,3,2,2,322
18224.0,10,158.95000000000002,263,1,1,1,111
13072.0,7,177.14999999999998,266,1,1,1,111
17648.0,92,1789.5500000000002,60,2,3,4,234
17906.0,12,72.9,247,1,1,1,111
13570.0,27,239.49000000000004,243,1,2,1,121
18129.0,14,112.55,243,1,1,1,111
13740.0,23,350.75,240,1,2,2,122
13989.0,41,1266.08,65,2,2,3,223
18009.0,33,252.24000000000004,235,1,2,1,121
18246.0,4,596.1,23,3,1,2,312
16823.0,38,358.37999999999994,227,1,2,2,122
15891.0,62,524.52,226,1,3,2,132
14240.0,42,890.3400000000003,30,3,2,3,323
17501.0,18,288.59999999999997,220,1,2,1,121
16230.0,35,542.03,189,1,2,2,122
12886.0,86,1351.09,67,2,3,3,233
16319.0,3,404.40000000000003,217,1,1,2,112
12355.0,13,459.4,214,1,1,2,112
13052.0,18,348.15000000000003,212,1,2,2,122
14421.0,27,813.1099999999999,57,2,2,3,223
14888.0,20,369.2,207,1,2,2,122
13761.0,70,1070.65,50,3,3,3,333
13663.0,13,189.47,179,1,1,1,111
18165.0,10,302.46000000000004,177,1,1,2,112
17960.0,26,73.78,171,1,2,1,121
16591.0,10,213.5,68,2,1,1,211
13419.0,16,221.05999999999995,63,2,1,1,211
16685.0,62,324.24,61,2,3,2,232
15886.0,12,181.09,60,2,1,1,211
16120.0,32,1294.14,59,2,2,3,223
16793.0,16,243.83999999999997,57,2,1,1,211
16563.0,19,1077.74,53,2,2,3,223
14830.0,40,197.13,53,2,2,1,221
13594.0,26,396.96999999999997,52,2,2,2,222
14923.0,44,749.0999999999998,50,3,3,3,333
14484.0,14,321.91999999999996,50,3,1,2,312
15728.0,4,-134.8,49,3,1,1,311
14139.0,26,415.81999999999994,46,3,2,2,322
15963.0,28,470.7600000000001,19,3,2,2,322
15748.0,21,149.30999999999995,40,3,2,1,321
12491.0,26,460.4000000000001,38,3,2,2,322
14974.0,21,114.39,37,3,2,1,321
18022.0,191,668.1100000000002,35,3,4,3,343
17608.0,59,193.42000000000007,33,3,3,1,331
14073.0,14,139.54,21,3,1,1,311
16025.0,28,439.66,29,3,2,2,322
15524.0,1,440.0,24,3,1,2,312
16204.0,57,405.71000000000004,23,3,3,2,332
12445.0,4,133.4,22,3,1,1,311
15544.0,261,3542.5099999999998,8,4,4,4,444
16101.0,83,1245.9599999999998,9,4,3,3,433
17063.0,82,1421.5900000000001,8,4,3,3,433
13509.0,44,979.72,8,4,3,3,433
13090.0,161,8689.390000000001,8,4,4,4,444
12465.0,51,733.89,7,4,3,3,433
16811.0,28,547.0699999999999,4,4,2,2,422
14020.0,39,642.8,16,4,2,2,422
17511.0,1076,88125.38,2,4,4,4,444
16900.0,82,187.69000000000034,11,4,3,1,431
12919.0,52,1301.44,8,4,3,3,433
14156.0,1420,113384.14000000007,9,4,4,4,444
15993.0,560,2756.82,8,4,4,4,444
15393.0,12,231.86,16,4,1,1,411
17530.0,394,2384.999999999999,1,4,4,4,444
16596.0,12,250.15,15,4,1,1,411
16191.0,151,4913.32,2,4,4,4,444
16824.0,26,460.64,15,4,2,2,422
16616.0,33,500.4200000000001,15,4,2,2,422
15793.0,13,948.96,9,4,1,3,413
13081.0,1061,27964.47999999999,1,4,4,4,444
14111.0,11,688.6,14,4,1,3,413
13437.0,167,3408.0600000000004,14,4,4,4,444
16942.0,283,1894.1100000000004,12,4,4,4,444
16923.0,696,6666.830000000001,12,4,4,4,444
12906.0,63,2919.8099999999995,11,4,3,4,434
17651.0,239,3886.67,11,4,4,4,444
14215.0,109,1777.9200000000005,11,4,4,4,444
17852.0,24,114.34,11,4,2,1,421
14597.0,55,883.1500000000002,11,4,3,3,433
16347.0,92,887.6500000000001,11,4,3,3,433
14562.0,446,4709.22,3,4,4,4,444
15570.0,330,4109.970000000001,7,4,4,4,444
17097.0,213,937.9199999999998,2,4,4,3,443
18058.0,3,170.16,9,4,1,1,411
14794.0,82,1272.1100000000001,2,4,3,3,433
16062.0,64,1153.6200000000001,9,4,3,3,433
12966.0,10,160.18,9,4,1,1,411
12584.0,126,1893.95,3,4,4,4,444
16440.0,282,3640.670000000001,7,4,4,4,444
14092.0,217,4063.1000000000004,7,4,4,4,444
16333.0,45,26626.800000000003,7,4,3,4,434
15123.0,106,2199.3099999999995,7,4,4,4,444
17221.0,63,335.13,7,4,3,2,432
16103.0,48,1429.6399999999999,7,4,3,3,433
12952.0,80,1382.8400000000001,5,4,3,3,433
17858.0,199,5155.660000000001,5,4,4,4,444
16033.0,1152,8727.610000000002,5,4,4,4,444
17936.0,77,389.8399999999999,5,4,3,2,432
18223.0,299,6315.23,1,4,4,4,444
17579.0,52,440.20000000000005,4,4,3,2,432
17676.0,79,1383.2699999999998,4,4,3,3,433
13021.0,134,2584.4000000000005,4,4,4,4,444
12367.0,11,168.9,4,4,1,1,411
16571.0,106,1285.2199999999998,3,4,4,3,443
12967.0,33,1194.75,3,4,2,3,423
15194.0,326,7521.169999999999,3,4,4,4,444
18154.0,21,399.19,3,4,2,2,422
14141.0,46,879.0300000000002,2,4,3,3,433
14910.0,35,389.86,2,4,2,2,422
13743.0,42,1340.1499999999999,2,4,2,3,423
16817.0,95,1446.95,2,4,3,3,433
17677.0,321,16219.219999999998,1,4,4,4,444
17436.0,9,216.29999999999998,1,4,1,1,411
13954.0,30,378.59000000000003,1,4,2,2,422
14730.0,501,2005.059999999999,1,4,4,4,444
15898.0,87,1384.6800000000003,1,4,3,3,433
17405.0,94,967.2200000000005,1,4,3,3,433
15513.0,314,14520.08,31,3,4,4,344
14045.0,6,1659.75,109,2,1,4,214
16552.0,17,379.73,242,1,1,2,112
12868.0,107,1607.0600000000004,185,1,4,3,143
16955.0,26,493.67,184,1,2,2,122
17025.0,9,357.77,60,2,1,2,212
17287.0,124,1064.11,26,3,4,3,343
15107.0,20,247.65999999999997,311,1,2,1,121
15299.0,12,3787.09,67,2,1,4,214
16883.0,38,276.73,187,1,2,1,121
12725.0,24,427.79999999999995,371,1,2,2,122
16725.0,152,775.0700000000003,302,1,4,3,143
17211.0,213,2299.6700000000005,26,3,4,4,344
16411.0,45,214.65,19,3,3,1,331
14081.0,156,904.67,267,1,4,3,143
15860.0,142,977.2099999999996,40,3,4,3,343
15048.0,98,380.57000000000005,65,2,3,2,232
17869.0,40,428.18000000000006,107,2,2,2,222
13786.0,7,230.4,367,1,1,1,111
15180.0,6,87.5,367,1,1,1,111
13329.0,19,740.3999999999999,31,3,2,3,323
13983.0,112,2590.46,29,3,4,4,344
15529.0,674,3967.779999999998,22,3,4,4,344
14355.0,11,174.4,365,1,1,1,111
16520.0,157,1036.62,186,1,4,3,143
12731.0,277,18793.409999999996,23,3,4,4,344
16727.0,46,272.81999999999994,364,1,3,1,131
13959.0,92,598.2,79,2,3,2,232
16665.0,9,135.4,362,1,1,1,111
14544.0,114,2024.4500000000003,24,3,4,4,344
14565.0,129,3073.77,95,2,4,4,244
14639.0,175,2952.34,52,2,4,4,244
13221.0,66,847.4100000000002,240,1,3,3,133
17692.0,47,733.44,127,2,3,3,233
15759.0,7,253.04000000000002,218,1,1,1,111
14462.0,246,1965.8999999999996,63,2,4,4,244
15607.0,13,104.76,336,1,1,1,111
15139.0,13,178.96000000000004,239,1,1,1,111
12500.0,65,4206.27,23,3,3,4,334
13672.0,16,-71.45999999999998,301,1,1,1,111
18095.0,21,580.05,312,1,2,2,122
14270.0,29,492.6499999999999,331,1,2,2,122
14101.0,35,5976.789999999999,73,2,2,4,224
15395.0,7,107.45000000000002,325,1,1,1,111
14784.0,15,289.99,26,3,1,1,311
17418.0,30,463.46000000000004,42,3,2,2,322
17771.0,54,245.81,56,2,3,1,231
15422.0,6,97.7,323,1,1,1,111
17714.0,10,153.0,320,1,1,1,111
13002.0,7,120.94999999999999,318,1,1,1,111
16918.0,130,1043.34,49,3,4,3,343
14738.0,56,1289.94,39,3,3,3,333
15415.0,48,572.8099999999998,313,1,3,2,132
17376.0,24,203.2,70,2,2,1,221
15226.0,8,154.41,310,1,1,1,111
14460.0,17,383.34,110,2,1,2,212
13871.0,338,6389.799999999999,22,3,4,4,344
13911.0,148,2580.9100000000003,57,2,4,4,244
14438.0,9,131.9,306,1,1,1,111
14676.0,44,2543.2400000000002,31,3,3,4,334
15122.0,87,1612.13,85,2,3,4,234
12616.0,36,657.25,85,2,2,3,223
14760.0,7,53.8,294,1,1,1,111
16148.0,1,76.32000000000001,296,1,1,1,111
18138.0,8,152.65,295,1,1,1,111
12852.0,20,299.75,290,1,2,2,122
12988.0,92,535.32,292,1,3,2,132
18068.0,1,101.69999999999999,289,1,1,1,111
17171.0,16,224.90999999999997,289,1,1,1,111
12633.0,103,2140.63,58,2,4,4,244
14481.0,30,636.51,164,1,2,2,122
12933.0,107,606.28,24,3,4,2,342
12679.0,56,1058.67,52,2,3,3,233
16212.0,43,681.19,19,3,3,3,333
13166.0,42,414.69999999999993,282,1,2,2,122
15733.0,10,162.3,282,1,1,1,111
16792.0,12,110.38000000000001,282,1,1,1,111
17738.0,99,1863.3499999999995,19,3,3,4,334
17789.0,14,225.9,281,1,1,1,111
12817.0,4,166.04,281,1,1,1,111
14670.0,132,411.5300000000001,280,1,4,2,142
15026.0,61,469.00000000000006,80,2,3,2,232
17092.0,125,1777.7800000000002,50,3,4,4,344
16216.0,37,914.9300000000002,267,1,2,3,123
17765.0,57,371.88,158,1,3,2,132
12717.0,56,980.98,151,1,3,3,133
15521.0,200,2574.650000000001,36,3,4,4,344
13967.0,2,80.7,145,1,1,1,111
17779.0,84,642.1699999999998,21,3,3,2,332
12521.0,38,599.6800000000001,142,2,2,2,222
17866.0,10,325.7,142,2,1,2,212
14852.0,143,2836.69,58,2,4,4,244
17625.0,315,2047.0,18,3,4,4,344
16178.0,8,197.90000000000003,138,2,1,1,211
14948.0,64,1066.57,23,3,3,3,333
17693.0,18,187.02,136,2,2,1,221
13930.0,17,337.3399999999999,57,2,1,2,212
15440.0,62,383.68000000000006,54,2,3,2,232
14273.0,29,559.97,51,2,2,2,222
16750.0,95,623.9299999999998,44,3,3,2,332
14364.0,69,3717.349999999999,108,2,3,4,234
14855.0,20,645.6500000000001,119,2,2,2,222
16147.0,22,375.0,133,2,2,2,222
17941.0,2,304.56,130,2,1,2,212
17053.0,14,496.37999999999994,128,2,1,2,212
17615.0,14,329.6,130,2,1,2,212
12644.0,31,477.9100000000001,129,2,2,2,222
16302.0,12,212.82,107,2,1,1,211
17298.0,30,498.42,101,2,2,2,222
12729.0,26,453.0100000000001,113,2,2,2,222
17747.0,2,64.65,100,2,1,1,211
14566.0,4,1432.0,110,2,1,3,213
12363.0,23,552.0,109,2,2,2,222
17134.0,24,424.99999999999994,106,2,2,2,222
12851.0,50,135.17999999999995,96,2,3,1,231
13244.0,27,121.74000000000001,92,2,2,1,221
13372.0,23,378.64,89,2,2,2,222
17919.0,23,1304.04,88,2,2,3,223
13032.0,75,996.52,38,3,3,3,333
16229.0,47,1010.5999999999998,87,2,3,3,233
12895.0,24,347.29999999999995,42,3,2,2,322
17846.0,1,2033.1,85,2,1,4,214
13228.0,2,358.0,81,2,1,2,212
17628.0,5,75.75000000000001,81,2,1,1,211
14887.0,6,1862.0,79,2,1,4,214
12546.0,70,1141.5,46,3,3,3,333
15744.0,3,34.8,77,2,1,1,211
13336.0,51,795.12,77,2,3,3,233
15762.0,37,583.75,65,2,2,2,222
15154.0,92,240.26999999999992,74,2,3,1,231
15492.0,35,659.4599999999999,28,3,2,3,323
16999.0,23,484.82,23,3,2,2,322
12987.0,30,545.0,73,2,2,2,222
16728.0,269,1054.6699999999998,46,3,4,3,343
14762.0,21,300.52,263,1,2,2,122
17678.0,16,298.10999999999996,263,1,1,2,112
16022.0,76,628.2800000000001,260,1,3,2,132
15068.0,104,553.36,46,3,4,2,342
15424.0,17,383.34,254,1,1,2,112
16623.0,5,129.45,245,1,1,1,111
14326.0,9,166.85,234,1,1,1,111
15147.0,29,608.65,218,1,2,2,122
16639.0,52,1169.3799999999997,25,3,3,3,333
17217.0,9,113.5,234,1,1,1,111
18220.0,4,297.78000000000003,219,1,1,2,112
14423.0,3,265.2,218,1,1,1,111
15552.0,17,90.12,217,1,1,1,111
14873.0,28,519.68,210,1,2,2,122
17166.0,14,189.48999999999998,38,3,1,1,311
13391.0,1,59.8,203,1,1,1,111
13339.0,54,860.1200000000002,200,1,3,3,133
12493.0,23,416.79,165,1,2,2,122
16275.0,33,559.8699999999999,196,1,2,2,122
17900.0,11,14.999999999999993,164,1,1,1,111
17349.0,9,110.75,179,1,1,1,111
14222.0,41,683.17,177,1,2,3,123
18252.0,98,526.6699999999997,50,3,3,2,332
17110.0,12,163.29999999999998,165,1,1,1,111
15287.0,21,485.24,22,3,2,2,322
13816.0,33,555.04,23,3,2,2,322
13348.0,14,233.76,64,2,1,1,211
16533.0,181,1026.9399999999996,19,3,4,3,343
12519.0,18,340.84,63,2,2,2,222
17620.0,4,81.44,59,2,1,1,211
14856.0,66,1311.3800000000006,36,3,3,3,333
15478.0,46,1441.4199999999996,40,3,3,3,333
13878.0,36,1281.53,54,2,2,3,223
15610.0,6,112.46,51,2,1,1,211
15803.0,8,415.82,51,2,1,2,212
16284.0,109,823.9699999999996,31,3,4,3,343
16846.0,11,214.32000000000002,50,3,1,1,311
12403.0,6,409.7,49,3,1,2,312
17836.0,24,110.21,47,3,2,1,321
14764.0,7,250.55,43,3,1,1,311
15142.0,26,498.74,46,3,2,2,322
16026.0,32,236.09000000000006,43,3,2,1,321
13103.0,8,243.94,39,3,1,1,311
14882.0,11,589.7,26,3,1,2,312
13532.0,66,210.30999999999983,33,3,3,1,331
12504.0,15,114.00000000000003,18,3,1,1,311
14863.0,11,266.76,29,3,1,1,311
12508.0,69,398.27000000000004,26,3,3,2,332
15419.0,8,135.86,24,3,1,1,311
17397.0,92,696.4099999999999,22,3,3,3,333
13986.0,13,320.46000000000004,17,3,1,2,312
13410.0,30,988.91,8,4,2,3,423
15563.0,117,1319.6900000000003,8,4,4,3,443
14146.0,245,2949.57,8,4,4,4,444
14298.0,1640,50862.43999999995,3,4,4,4,444
15500.0,68,1131.56,8,4,3,3,433
14262.0,143,2618.2299999999996,8,4,4,4,444
12936.0,63,1012.9000000000002,17,3,3,3,333
16670.0,262,4022.46,16,4,4,4,444
13408.0,501,27487.409999999996,1,4,4,4,444
13171.0,48,426.80999999999995,8,4,3,2,432
16525.0,200,11895.57,2,4,4,4,444
15901.0,116,363.88,16,4,4,2,442
14675.0,102,604.7499999999999,16,4,3,2,432
17422.0,135,1853.1299999999999,16,4,4,4,444
14735.0,205,5807.69,3,4,4,4,444
12619.0,95,3214.8099999999995,16,4,3,4,434
13350.0,43,910.7199999999999,16,4,3,3,433
16343.0,47,370.47999999999996,16,4,3,2,432
12913.0,50,2483.6299999999997,4,4,3,4,434
14698.0,210,1250.7600000000007,1,4,4,3,443
17975.0,297,4393.61,15,4,4,4,444
16668.0,20,306.72,15,4,2,2,422
16458.0,202,3482.74,2,4,4,4,444
16779.0,344,10454.050000000001,2,4,4,4,444
12620.0,92,1339.4099999999999,14,4,3,3,433
13113.0,280,10510.0,0,4,4,4,444
13978.0,15,196.79,14,4,1,1,411
12841.0,439,3876.4000000000005,4,4,4,4,444
17562.0,64,1107.38,14,4,3,3,433
14859.0,59,1352.0399999999995,12,4,3,3,433
18112.0,26,352.69,12,4,2,2,422
13115.0,132,2205.63,8,4,4,4,444
18102.0,433,256438.48999999993,0,4,4,4,444
13844.0,20,361.62,11,4,2,2,422
12451.0,355,8933.519999999999,10,4,4,4,444
15298.0,194,3774.0999999999985,2,4,4,4,444
14419.0,206,1058.06,10,4,4,3,443
14121.0,161,2740.3,3,4,4,4,444
15615.0,429,10360.04,10,4,4,4,444
15755.0,149,2318.8799999999997,1,4,4,4,444
16295.0,79,1328.5500000000002,9,4,3,3,433
13784.0,31,2462.7900000000004,9,4,2,4,424
14005.0,84,2874.72,9,4,3,4,434
17157.0,15,306.55,7,4,1,2,412
18097.0,109,2692.8499999999995,7,4,4,4,444
16474.0,368,1811.4700000000003,7,4,4,4,444
12695.0,27,582.1,7,4,2,2,422
15271.0,275,2485.8199999999993,7,4,4,4,444
18174.0,1,104.0,7,4,1,1,411
17114.0,135,747.2199999999999,5,4,4,3,443
15867.0,463,3797.79,5,4,4,4,444
12719.0,42,608.1,5,4,2,2,422
14075.0,43,942.26,4,4,3,3,433
13417.0,28,640.83,4,4,2,2,422
14696.0,133,2070.97,4,4,4,4,444
15984.0,275,2816.97,2,4,4,4,444
14219.0,7,89.94,4,4,1,1,411
12683.0,362,8221.09,4,4,4,4,444
17666.0,18,728.16,3,4,2,3,423
15157.0,133,1869.5000000000002,3,4,4,4,444
13104.0,20,1098.48,3,4,2,3,423
12417.0,198,3578.7999999999997,3,4,4,4,444
15498.0,523,12396.460000000001,0,4,4,4,444
18237.0,61,987.0999999999998,2,4,3,3,433
13870.0,118,2751.25,2,4,4,4,444
14569.0,12,227.39,1,4,1,1,411
13404.0,11,252.48999999999998,1,4,1,1,411
16322.0,37,326.75,1,4,2,2,422
17850.0,312,5288.630000000009,302,1,4,4,144
16583.0,14,233.45000000000002,373,1,1,1,111
15350.0,5,115.65,373,1,1,1,111
14142.0,22,311.81000000000006,373,1,2,2,122
15235.0,143,2247.51,217,1,4,4,144
17235.0,29,550.06,25,3,2,2,322
17802.0,147,1251.8400000000006,82,2,4,3,243
16754.0,2,2002.4,372,1,1,4,114
17961.0,249,1296.4399999999998,21,3,4,3,343
14210.0,103,1900.8900000000003,91,2,4,4,244
16140.0,37,703.77,52,2,2,3,223
14800.0,392,4236.339999999998,47,3,4,4,344
15880.0,106,313.28,369,1,4,2,142
16422.0,399,33805.689999999995,17,3,4,4,344
14409.0,55,1908.2499999999998,71,2,3,4,234
16861.0,8,151.65,59,2,1,1,211
14850.0,22,278.15000000000003,311,1,2,1,121
15649.0,2,816.0,336,1,1,3,113
12441.0,11,173.55,366,1,1,1,111
17213.0,164,2741.08,40,3,4,4,344
13523.0,177,3755.38,33,3,4,4,344
13531.0,22,483.80000000000007,205,1,2,2,122
14030.0,243,2360.0899999999997,18,3,4,4,344
12721.0,164,2628.98,31,3,4,4,344
17646.0,54,995.6599999999999,219,1,3,3,133
16579.0,1,-30.599999999999998,365,1,1,1,111
17696.0,126,2201.0499999999997,38,3,4,4,344
17912.0,40,295.61000000000007,310,1,2,2,122
15881.0,32,438.24,312,1,2,2,122
15503.0,70,147.09000000000003,362,1,3,1,131
15224.0,16,310.47999999999996,358,1,1,2,112
12540.0,481,13309.04,19,3,4,4,344
15689.0,9,254.1,119,2,1,1,211
17338.0,757,6612.180000000001,17,3,4,4,344
16556.0,207,3313.79,66,2,4,4,244
17033.0,28,1030.1399999999999,86,2,2,3,223
15246.0,33,514.15,238,1,2,2,122
14220.0,21,632.4000000000001,247,1,2,2,122
